model,feature,importance_mean,importance_std,importance_mean_minus_std,used_in_retrain,run_date
AAPL_xgb,sin_month,0.0557729778572534,0.0412842632603243,0.0144887145969291,1,2026-03-06
AAPL_xgb,cos_month,-0.0136448570551015,0.0062476061558441,-0.0198924632109457,0,2026-03-06
AAPL_xgb,sin_quarter,0.0177070986575041,0.0132456347374551,0.004461463920049,1,2026-03-06
AAPL_xgb,cos_quarter,0.0074988440252267,0.0090500724831063,-0.0015512284578795,1,2026-03-06
AAPL_xgb,sin_year,0.0127653209062724,0.0176397722292611,-0.0048744513229887,1,2026-03-06
AAPL_xgb,cos_year,0.0286477635304132,0.0190257663950806,0.0096219971353325,1,2026-03-06
AAPL_xgb,is_month_end,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,is_holiday,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,next_is_holiday,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,prev_is_holiday,0.0,0.0,0.0,0,2026-03-06
AAPL_xgb,is_election_day,0.0,0.0,0.0,0,2026-03-06
