model,residual
_NaiveModel,1.82000732421875
_NaiveModel,-29.9000244140625
_NaiveModel,14.1400146484375
_NaiveModel,3.2400054931640625
_NaiveModel,-4.239990234375
_NaiveModel,5.80999755859375
_NaiveModel,8.239990234375
_NaiveModel,13.4300537109375
_NaiveModel,21.369995117187443
_NaiveModel,3.199981689453125
_NaiveModel,5.21002197265625
_NaiveModel,-9.63995361328125
_NaiveModel,1.5699996948241903
_NaiveModel,-0.489990234375
_NaiveModel,-1.0199966430664062
_NaiveModel,-6.040008544921847
_NaiveModel,-0.7599945068359375
_NaiveModel,0.17999267578125
_NaiveModel,2.160003662109375
_NaiveModel,-4.1099853515625
_NaiveModel,-29.970001220703125
_NaiveModel,-1.42999267578125
_NaiveModel,3.1400146484375
_NaiveModel,0.9499969482421733
_NaiveModel,2.9300079345703125
_NaiveModel,4.5
_NaiveModel,-23.1199951171875
_NaiveModel,2.959991455078182
_NaiveModel,35.929931640625
_NaiveModel,3.5
_NaiveModel,-3.459991455078125
_NaiveModel,-12.94000244140625
_NaiveModel,-6.659973144531364
_NaiveModel,0.55999755859375
_NaiveModel,-1.910003662109375
_NaiveModel,-2.5399932861328125
_NaiveModel,-7.230010986328125
_NaiveModel,27.949951171875
_NaiveModel,8.3499755859375
_NaiveModel,-3.470001220703125
_NaiveModel,-0.04000854492181816
_NaiveModel,1.45001220703125
_NaiveModel,1.7099990844726847
_NaiveModel,-0.399993896484375
_NaiveModel,-1.1500015258789062
_NaiveModel,-0.32000732421875
_NaiveModel,-0.02999877929690342
_NaiveModel,-1.2700042724609375
_NaiveModel,3.0900039672851705
_NaiveModel,-7.279998779296932
_NaiveModel,-2.8599853515625
_NaiveModel,-2.970001220703068
_NaiveModel,-3.34002685546875
_NaiveModel,-0.5400009155273438
_NaiveModel,-0.4099884033203125
_NaiveModel,5.79998779296875
_NaiveModel,-23.949981689453125
_NaiveModel,0.80999755859375
_NaiveModel,-107.300048828125
_NaiveModel,-10.8699951171875
_NaiveModel,1.1300048828125
_NaiveModel,-11.359985351562614
_NaiveModel,-2.8800048828123863
_NaiveModel,3.1100006103514772
_NaiveModel,5.220001220703125
_NaiveModel,0.6100006103515909
_NaiveModel,1.260009765625
_NaiveModel,-17.72998046875
_NaiveModel,3.69000244140625
_NaiveModel,5.40997314453125
_NaiveModel,2.05999755859375
_NaiveModel,7.6099853515625
_NaiveModel,1.2700042724609375
_NaiveModel,4.930023193359375
_NaiveModel,1.8299942016601562
_NaiveModel,-3.539993286132841
_NaiveModel,1.8599853515625
_NaiveModel,1.4399871826171875
_NaiveModel,-0.94000244140625
_NaiveModel,-17.950012207031307
_NaiveModel,-11.629974365234432
_NaiveModel,-7.100006103515682
_NaiveModel,3.899993896484375
_NaiveModel,-0.9500045776367188
_NaiveModel,-1.8300018310546875
_NaiveModel,4.94000244140625
_NaiveModel,-20.98004150390625
_NaiveModel,6.499984741210966
_NaiveModel,-20.989990234375
_NaiveModel,2.339996337890682
_NaiveModel,-3.8599853515625
_NaiveModel,-16.3699951171875
_NaiveModel,-7.55999755859375
_NaiveModel,10.229995727539062
_NaiveModel,2.860015869140625
_NaiveModel,-0.3500061035156534
_NaiveModel,0.1099853515625
_NaiveModel,-14.6300048828125
_NaiveModel,1.39996337890625
_NaiveModel,6.1300048828125
_NaiveModel,3.069976806640625
_NaiveModel,-25.3499755859375
_NaiveModel,0.9500045776367045
_NaiveModel,13.970001220703125
_NaiveModel,1.0999984741210938
_NaiveModel,8.07000732421875
_NaiveModel,14.25
_NaiveModel,0.6300048828125
_NaiveModel,9.970001220703125
_NaiveModel,0.03997802734369316
_NaiveModel,10.0
_NaiveModel,0.920013427734375
_NaiveModel,4.920013427734375
_NaiveModel,-3.8300018310546733
_NaiveModel,-2.970001220703125
_NaiveModel,-8.890014648437557
_NaiveModel,-11.40997314453125
_NaiveModel,4.740020751953125
_NaiveModel,-76.800048828125
_NaiveModel,-21.600006103515682
_NaiveModel,-1.220001220703125
_NaiveModel,-44.45001220703125
_NaiveModel,-8.160034179687614
_NaiveModel,8.760009765624943
_NaiveModel,14.519989013671875
_NaiveModel,0.6199951171875568
_NaiveModel,-4.3800048828125
_NaiveModel,18.0499267578125
_NaiveModel,3.07000732421875
_NaiveModel,17.570007324218693
_NaiveModel,-0.25
_NaiveModel,2.8399658203125
_NaiveModel,-0.48000335693357954
_NaiveModel,19.209991455078125
_NaiveModel,-2.0199966430664062
_NaiveModel,1.539993286132841
_NaiveModel,3.569992065429716
_NaiveModel,-0.540008544921875
_NaiveModel,8.479995727539062
_NaiveModel,-7.8599853515625
_NaiveModel,-11.059997558593807
_NaiveModel,1.939971923828125
_NaiveModel,5.449981689453125
_NaiveModel,1.5400009155273295
_NaiveModel,-0.17999267578125
_NaiveModel,5.75
_NaiveModel,5.969970703125
_NaiveModel,9.3800048828125
_NaiveModel,-15.8099365234375
_NaiveModel,-13.20001220703125
_NaiveModel,4.19000244140625
_NaiveModel,10.510009765625
_NaiveModel,10.210021972656364
_NaiveModel,-18.5
_NaiveModel,3.970001220703125
